embedding_x,embedding_y
7.5185447,17.306473
-1.4796506,-10.89803
-4.2086496,7.21098
-6.8333955,15.011055
-4.1860266,18.60086
9.256524,11.0821295
-3.4122643,-2.2280443
-1.1738293,-1.252807
-8.305838,13.731642
-3.328381,-9.079866
-4.2745256,6.9806724
10.314853,11.116359
14.9944105,-0.55379
-3.2499769,-1.6717288
-6.528362,14.0368595
14.459014,-7.0499983
14.335249,-8.723252
9.541648,10.821812
-1.4502429,20.405851
15.245457,3.082314
14.08693,-9.716046
8.731828,11.205041
16.422329,2.7796159
6.797885,11.267254
-1.7794094,20.106113
-4.2161655,7.1835732
-3.4679782,-8.980017
14.770138,-4.806983
14.942305,-2.7585666
2.4182613,-16.4907
-1.8743192,20.000673
-2.560977,-9.84261
14.975495,-0.37400183
9.523914,10.759145
-4.894449,18.199696
14.923393,-2.846062
-7.456947,12.412379
-4.1942873,-7.456064
10.434619,11.161585
14.835526,-4.322315
14.347845,7.308868
-2.1538894,20.112322
15.052752,-0.041530766
14.4388075,-7.382233
9.406394,10.797836
17.930937,20.803816
-1.6572169,-10.732791
14.659359,-5.939731
1.5458355,-13.426259
15.34807,1.9298843
8.358569,21.754347
14.920512,-2.8203962
17.139133,19.626669
-5.608778,16.443382
-1.4498191,1.5897502
-0.7108946,20.923513
14.731291,-4.955391
-1.0425061,-1.1850225
17.178509,3.803213
-2.2029505,1.9848112
17.849745,21.26066
-1.7823336,20.134357
-1.2094218,1.8551017
13.08021,9.700362
-2.053435,1.6190242
-1.5424008,-1.6435461
-4.289809,-1.7689198
18.029068,20.900473
15.586565,2.571179
1.5628151,-13.460367
17.156002,19.627169
15.501766,2.0747159
17.140158,3.7453399
15.253136,3.0976148
2.4167032,-16.525654
14.248085,7.778228
14.791299,-5.5868692
-2.1143005,-1.5740285
-5.6374526,16.40772
8.981503,11.302479
-3.1900072,-9.225435
-4.037605,-8.018591
-4.2333255,-7.4032235
-4.0887275,4.0059586
-4.727217,-2.0352774
-4.7684774,-5.2555723
-4.7469206,-2.0438652
15.00619,-2.1041138
-5.713453,16.317093
15.526241,2.181498
-4.2054977,4.1784825
14.97818,-0.58825964
14.785735,-5.644342
16.291477,2.6655974
8.39991,21.750912
14.505716,-6.7326546
-6.8639345,15.164613
-3.1128201,19.358736
-0.7091961,20.728645
-2.1509175,1.9495994
14.9316845,-4.552871
17.906384,20.783209
14.227796,7.4191246
15.378189,3.2488556
8.786606,11.168998
14.298122,-8.984967
-5.037648,18.142132
8.746721,11.172922
15.600171,2.5015936
14.472476,-6.889597
-9.242428,12.759126
15.548825,2.6092203
15.000236,-0.369057
14.014415,8.134293
-0.91858405,-1.0384891
-4.63197,18.552841
15.034195,-0.43991697
-4.3989997,-6.9595284
8.869921,11.189015
14.402861,-8.496534
14.362591,-8.640869
-3.7650232,3.4568071
14.530408,-6.5998397
-1.1947293,1.8021961
-0.8607409,20.460783
2.4157753,-16.551008
-4.155094,4.1098504
-0.96485555,-1.0324863
14.966436,-0.6688656
15.489854,2.1933818
14.907307,-3.2352116
17.177284,3.809657
16.224707,2.5653908
17.11093,3.7078094
-1.345798,-11.343979
-1.2418201,1.4046897
-1.494807,1.8965747
15.607797,2.527552
13.952122,-9.995913
-4.239422,4.2004585
15.577145,2.2981884
-3.0793061,19.38693
-9.188338,12.71154
-3.1053474,-9.3237095
-4.4299593,18.548018
8.318904,21.882584
-1.6481631,-10.716606
-4.7664886,-5.258245
-4.7342634,-5.5374475
16.444305,2.9539204
-4.8644934,-2.2361972
-3.9998271,-8.074421
-4.646214,-1.9526728
14.42596,-7.322549
-1.4340587,20.434238
7.3772926,16.97165
14.385876,-8.5356455
-3.1257532,19.349838
-4.1029186,-1.6344191
-4.6087656,-1.8884596
13.114494,9.729471
-4.74768,-5.3054004
13.981813,8.28597
17.0218,19.244352
14.909539,-2.978927
14.234538,7.9353056
14.493899,-6.857224
15.47093,2.5589218
-6.5647516,14.619552
-9.244871,12.744948
-8.337967,13.674951
14.724955,-5.834553
-6.876351,15.2070675
1.7850407,-13.707865
-2.7156498,-1.5164026
-1.4422121,1.6569636
-4.5978374,-1.8551114
-0.95477426,-1.0168167
-8.325484,13.664472
-1.0568862,-1.2034693
-6.9376073,15.13519
-4.254868,-7.34907
-0.69646394,20.66017
14.076942,8.018187
-1.5630347,-10.592395
14.9081745,-2.0494661
16.463074,2.8315022
-4.2705455,6.9953685
14.408407,-7.971868
14.964458,-0.6399143
14.943524,-0.8335511
-4.811114,-6.0343804
14.284601,7.3586187
15.403335,3.2257898
-1.5903636,20.293425
14.102657,-9.64861
-4.3527265,7.0527153
-6.5882854,15.387829
-5.030579,18.135223
8.358379,21.800217
-2.2963333,-1.6668115
-3.5673242,3.0208156
14.909206,-3.1098263
8.428029,21.724005
-4.1056476,-1.6575491
14.950053,-0.7943748
-1.1049355,-1.2024105
14.258796,7.758614
14.987071,-2.0838647
-8.324,13.656897
6.643529,11.407626
13.09492,9.792519
-4.693908,-2.0048563
15.027322,-0.22532186
17.963432,20.850513
14.225624,7.803776
15.603078,2.6570292
15.109,-3.8104482
-4.599473,-1.8729553
-8.657294,10.805541
-5.6535673,16.382648
-4.2090244,4.1685324
-7.326725,14.007096
-4.185654,-7.4669595
6.6349797,11.419768
-5.623479,16.421824
-1.647708,-1.4453038
-4.691939,-6.194311
14.124121,7.91739
-1.1217593,1.9000639
-4.0603414,4.033311
15.026109,-2.0825632
7.8521357,19.326908
9.279467,11.076865
-4.199833,4.1598964
-2.9454565,19.491943
16.987137,19.23085
-6.295374,14.267565
15.52483,2.1903968
16.525948,19.13455
0.32531846,17.889685
-7.4700766,12.393295
14.977498,-1.7200812
13.172848,10.126268
6.649548,11.402955
16.329712,2.7051046
-1.5038539,-10.6159315
-0.82944024,20.443615
-1.2122391,-11.426448
-1.6743782,-1.5302849
-6.010672,15.418146
7.9971204,22.6957
-4.246654,7.2483134
15.049822,-0.21643235
-1.104689,-1.2170053
9.278099,11.026229
7.5396857,23.14871
14.973623,-0.3414189
14.610799,-6.2452145
-6.3057823,14.102139
15.095598,-3.9007473
-8.330638,11.860358
-1.7311946,-1.4621123
6.5840316,11.463042
14.797825,-4.629264
15.343199,1.9902177
-4.8692255,-3.6959198
9.422275,10.7811985
-1.517953,-10.609222
-1.6415783,20.279806
14.404154,-8.448414
2.5167015,21.536926
8.377659,21.77105
15.360282,2.4751973
6.825868,11.243519
-1.1229626,1.9006112
-3.8879957,3.858092
-6.438949,13.927854
13.948784,8.364758
-0.9728047,-1.015502
2.4157104,-16.54654
6.599769,11.450586
-4.6109705,-1.8695204
14.2835655,-9.067241
-6.90514,15.081765
-1.2857438,-10.960993
1.7528771,-13.74919
-1.9032183,-10.375343
-6.2626376,14.233885
-1.2794112,1.5565088
14.531712,-6.646028
17.94459,20.8054
13.296072,9.789132
-1.1109341,1.8868127
-4.2005982,7.179371
-2.0150673,1.7472428
6.825948,11.24182
-6.756059,15.348288
16.493526,19.107086
14.115944,-9.641408
-1.4376976,20.469885
-7.31915,14.041633
-8.671304,10.791564
-4.797386,-5.903233
15.380085,3.3349352
-8.316837,11.951732
9.191739,11.077715
6.8150377,11.246997
-0.96910983,-1.039295
1.5085163,-13.620037
7.5740337,23.132551
-9.181918,12.765337
9.203342,10.810712
-1.7845279,20.079103
-0.72331226,20.911625
14.035892,8.327691
7.4511495,23.197626
13.190954,10.194522
2.4009645,21.44145
13.323613,9.767862
9.245793,11.086329
-6.295483,14.157741
13.073668,9.691696
14.005751,8.28391
-3.0097632,19.453844
14.462514,-7.0376925
16.524366,19.137274
-8.70079,10.765585
-1.1695898,-11.136616
13.0431795,9.653449
9.19821,11.114693
14.904837,11.649896
8.696539,11.200719
14.348339,7.3119698
16.473566,19.178389
6.8080096,11.277105
6.802513,11.266744
-5.1853466,-2.7435837
9.093406,11.202031
15.272151,1.9325349
9.762727,10.6326275
-1.1527122,1.5321348
14.047851,8.168884
-4.382832,18.557837
14.445574,-7.337313
14.33998,7.3161387
15.518584,2.3123534
14.227708,7.812337
-3.3111577,19.220142
0.30922374,17.923384
0.37013113,17.971865
14.528493,-6.6467175
-1.5408242,1.5605116
2.4149697,-16.603445
-2.197586,1.9317997
-4.523713,-1.8201816
-2.1769896,1.9861563
13.187437,10.030778
-3.9871616,-8.102749
7.4890237,17.272541
-5.622954,16.428951
13.9965315,8.266226
15.301014,1.962387
9.246707,11.049142
0.24880366,17.875467
-3.5756612,3.0212574
-0.9896512,-1.0445572
-4.1852865,7.172766
-7.258738,14.065653
15.010136,-1.9088649
-2.3099966,19.926363
14.806161,-4.535418
-4.243166,18.229311
-6.9201765,15.115885
14.342754,7.268881
14.666605,-6.038046
14.660381,-6.1767693
-4.163956,4.0545726
14.213169,7.9292893
-4.176483,4.12842
9.285803,11.066328
-1.382674,1.6601436
-1.1803803,1.832519
6.6144667,11.436486
0.28550902,17.884281
14.089536,8.057042
10.354499,11.228289
14.291969,-9.03523
17.94663,20.833729
-4.27457,6.9313025
-4.1326823,7.1550336
14.5098,-6.735468
13.974936,8.310399
9.627919,11.283975
14.356114,-8.773835
-3.208056,-9.207301
-6.941313,15.134741
-4.1810656,7.1769643
-4.232424,-7.39828
-2.238398,-1.6307782
-1.5327616,20.348858
-9.026522,12.866905
15.072955,-0.17683801
-4.727393,-5.6053286
10.20591,11.138146
-7.479454,12.4045725
17.068083,19.518478
10.281767,11.191564
-4.102481,6.501726
14.987835,-1.8556929
9.014339,11.293881
-3.419915,-2.213565
7.844069,19.31407
-2.2771704,20.01454
-1.1056205,1.9416997
6.7537894,11.2852955
-1.0639096,-11.489039
14.950151,-0.7060371
9.635149,10.640261
-1.7042364,-1.4603106
-6.274906,14.315314
-7.474753,12.4131
-4.2234154,6.9719186
6.605583,11.445889
-4.6993318,-2.0094244
10.351931,11.1731
15.242698,2.9377112
-0.91491044,20.486149
-4.802886,-6.067209
-1.1041374,-1.2172335
-5.222351,-2.765119
-4.2442994,6.8956466
-4.749544,18.334415
-5.836694,16.142727
-3.3640954,19.165937
9.205885,11.040691
-7.470668,12.395385
15.452533,2.0840836
0.20342909,17.800995
14.213935,7.817403
-5.1599216,17.876028
-1.0838786,-11.551799
17.90338,20.794773
-8.633172,10.833626
-5.6803703,16.362196
-1.4514734,1.5701323
-8.675533,10.787019
-7.4697924,12.404216
10.232323,11.214762
15.269381,3.0805626
-4.0654917,7.1077137
14.354105,7.2749796
-1.3674686,1.620614
-8.629726,10.839234
14.808788,-4.5144715
9.499127,10.827482
14.12337,-9.661049
-5.6512775,16.38689
-5.0106235,18.163315
-5.6306796,16.413885
0.32839516,17.905012
15.008432,-0.20515464
-3.3380504,-2.0950701
-3.9861703,-8.108491
-1.9390234,19.948582
-4.793208,18.299095
-7.325164,14.001466
-3.1496394,19.33538
9.324938,10.996984
-4.0880566,18.673027
-4.247881,6.9023986
-3.621231,3.146532
14.697974,-5.851636
14.758258,-4.791787
14.331285,-8.718724
-7.463024,12.4280615
7.967436,22.66234
-2.9389434,1.7805479
-4.921118,18.221685
-0.9482459,-0.99758816
7.5987496,23.200665
14.879372,-4.2925205
9.734402,10.615859
15.570805,2.5919874
18.009989,20.88294
16.446056,19.10866
-1.0517815,-1.1062336
-1.1027241,-1.1856436
-4.59185,-1.8459818
7.521046,17.31949
-7.4773626,12.397222
-2.3927214,19.870241
14.735584,-5.22472
14.392028,-8.610395
14.087505,7.8623624
1.5099198,-13.62879
-4.224954,-7.4071846
8.63525,11.175967
-1.7429069,-1.4334999
-4.140902,-7.604962
-1.2903454,1.4609497
17.012798,19.214548
-4.1678066,4.1251807
16.968653,19.24571
14.697976,-5.1630607
15.0852785,-0.16654803
-1.2085539,1.7684604
13.160912,9.785518
-5.697979,16.31675
18.029768,20.921587
-4.00092,-8.106047
17.191164,19.677176
-4.1524577,-1.6775141
-5.6479864,16.391779
9.680236,10.579569
-5.6237483,16.442644
2.4077191,-16.8333
2.4067566,-16.861694
-1.383806,20.46409
10.304912,11.17555
-4.1620636,4.108449
-5.991163,15.4028225
13.126377,9.935074
7.609164,17.391077
-1.0985978,-1.1839583
-1.6604818,-1.4685137
-4.2410555,6.9422994
13.241157,9.949799
-1.4848281,-10.601068
-4.7425966,-2.0474722
2.4308069,21.46386
15.024134,-2.1285331
15.321053,3.1360373
-4.147753,-1.7184922
-2.8811164,-9.530702
-4.007949,-8.059719
-3.9626536,-8.159904
9.242974,11.101249
-4.0588512,3.9994128
-5.722605,16.293896
-4.05105,4.0248365
-4.137459,7.119344
14.976061,-1.7472956
8.685946,11.188125
-4.000413,-8.0639305
-1.5139378,-10.616301
17.784317,21.380663
-1.6975234,-1.4554547
-4.375011,-7.0710087
7.509024,23.185759
-4.1390557,7.18837
14.315153,-8.942465
14.794082,-4.5983744
-4.2056456,4.158927
-5.096493,17.911608
-4.1440806,7.1633277
-2.1451464,20.01461
15.343042,3.0142846
14.151935,7.8858314
-4.265497,18.608883
-7.4708557,12.398879
8.660438,11.190328
10.288825,11.169236
-3.5724597,3.0058472
-2.1741283,1.9735912
14.715998,-5.7501516
6.861715,11.216737
0.14167416,17.718725
13.099625,9.737846
14.408885,-7.4602284
-1.962257,1.7867032
8.402913,21.750906
-4.0663333,6.482795
14.731919,-5.0931115
-6.8513803,15.241043
14.801184,-4.751155
1.8365415,-13.803132
-1.2105558,-11.030504
-4.213918,6.9279685
-3.9464788,6.845642
1.528659,-13.647043
15.362109,3.2316234
-6.2858815,14.112035
0.4186677,17.358715
2.405975,-16.882347
14.962257,-1.7445973
9.455288,10.877182
15.432389,2.0569124
-9.262962,12.714145
-0.76439565,20.628376
-9.2534485,12.743673
-7.498891,13.36898
13.998395,8.337288
10.6205845,11.03287
16.532694,19.103453
0.2689613,17.889637
15.077182,-3.827405
-5.6811314,16.34566
7.5159516,17.329502
0.3425109,17.905157
13.416557,9.457172
8.32698,21.746294
14.946142,-1.782831
-3.4317677,-8.993391
15.56872,2.617891
2.4049408,-16.90207
2.4055638,-16.89642
-6.2649126,14.146134
-8.373796,13.710121
13.152052,10.088323
10.274634,11.186449
-7.5242596,13.213498
1.5346786,-13.635344
9.531819,10.648933
14.9734,-1.839396
15.396728,3.2355313
-4.205023,7.2404466
9.209782,11.108625
-6.6966767,15.414626
16.504696,19.171831
-1.5167814,20.34548
-6.4955688,15.562258
13.197142,10.015986
17.138117,3.74059
-4.8215327,-5.8836703
8.906486,11.165738
1.546647,-13.661801
-4.387585,-7.0374575
2.402575,-16.931831
1.8582064,-13.813642
2.6842835,21.672695
-0.891005,20.429792
10.419595,11.144771
-4.7729726,-2.1061113
-4.764536,-5.2971253
15.058266,-3.9704573
15.471952,2.645914
-1.1190753,-1.2200804
13.209058,10.201675
15.011017,-3.9842844
14.321755,-8.650995
15.58412,2.3460293
-9.204161,12.767794
17.741772,21.460802
9.097742,11.210722
14.912749,11.667837
-0.7246614,20.930883
-4.622073,-1.9329495
14.873947,-4.3289695
10.238507,11.202465
14.123556,7.8948627
7.4890523,23.201275
-1.1142927,-1.235269
-1.8556308,-1.469139
14.8792715,-4.3961053
-5.209818,-2.7573793
-0.9905257,-1.0396724
-3.4596584,2.8567286
-1.0570053,-1.0976694
-4.759719,-2.1132276
14.429338,-8.4956875
17.652702,4.5530734
-1.095446,1.9324511
14.490466,-6.785448
-0.7758508,20.46391
2.5029817,21.528252
-6.2714963,14.112604
-8.466695,12.232064
14.836643,-4.4869285
15.518865,2.1244514
-4.2135754,-7.4362073
-6.900385,15.251583
15.247315,3.3732884
0.29479796,17.964376
-1.027683,-11.554812
2.398804,-16.977428
1.5228006,-13.633405
-4.102735,-7.6794677
-1.0438383,-11.523161
14.154932,8.00225
-4.3006716,6.998149
14.89861,-4.4459276
10.225194,11.022375
14.527571,-6.6322966
17.072369,19.535362
14.801102,-5.475491
-5.0363245,18.153193
15.446285,2.2661564
-4.6623936,-1.9085164
-2.4481125,19.833538
-1.2270336,-10.984637
-0.8690588,20.55358
-1.0185992,-11.532247
1.9012111,-13.825981
7.85184,19.324417
14.55981,-6.539998
2.3990848,-16.998098
-3.3450313,19.18211
13.187482,9.805144
9.48689,10.856742
13.234023,9.89662
-1.2106068,1.8418071
-4.5722113,18.48269
-2.9382834,19.51045
15.204134,3.5630152
-4.0572515,6.461345
9.577604,10.690731
7.9193974,22.729986
-4.7239146,-5.556328
-6.0167704,15.369789
14.732854,-5.1353936
14.981571,-2.0569196
-1.3301034,1.4760466
-6.6813045,15.218314
14.204281,7.5409636
13.914101,8.33397
15.298386,3.099405
9.652073,10.759519
15.578039,2.4685822
-4.1654353,7.1860332
17.792355,21.383106
7.9845333,22.721998
1.5425954,-13.661029
-1.3032205,1.4633843
-6.844646,15.073776
-5.7323236,16.273912
7.8357244,22.79042
-1.5896184,1.5534482
-0.71539795,20.90877
-3.3340268,19.194584
6.804141,11.258067
14.011383,8.204216
-1.4300365,-10.739441
-1.7038848,-1.4920329
-4.763895,-5.2981687
-6.0818696,15.179432
-7.5523825,12.259132
14.030396,8.234165
13.163778,9.88473
-3.186337,19.303436
14.040144,8.21942
-1.7734892,20.094748
7.5099187,23.17694
7.5243254,17.324326
15.121403,-3.7486153
14.976432,-0.7052698
-3.3027985,19.22073
15.444109,2.2545006
17.655252,4.562761
-3.1710246,-9.255256
9.535598,10.746103
-1.6231352,1.8697345
14.760514,-4.916266
-1.7849776,-1.4462897
-5.218987,-2.7551951
-4.759626,-2.062517
-5.1859283,-2.7603142
-1.129231,-1.2281033
-4.6144433,-1.9192761
2.3977032,-17.025742
-6.359322,14.012764
14.772108,11.5217705
-8.652878,10.811395
14.954021,-4.294671
-6.7576194,15.319497
-4.955351,18.226309
9.597242,10.651738
15.350195,3.3051312
-1.2208935,-11.027674
14.837654,-4.4155626
-1.078177,1.9233108
7.8835783,19.359465
-4.1191874,7.1524477
2.3936417,-17.052452
10.25996,10.979997
14.761449,-5.112411
14.411778,-8.362261
-3.0376902,19.422024
-1.5252184,20.453627
14.8934555,-4.5208397
-3.3760822,-2.1644523
-1.7609967,-1.51175
-5.697041,16.334871
-1.918854,20.238438
17.733452,21.462667
-3.0887394,19.377743
-8.677526,10.78503
-4.765783,-2.1334295
-4.140942,7.113124
-7.555256,13.1488495
-4.1601233,6.87866
-1.1399759,1.8738071
-1.7474349,-1.4693025
-4.2019787,6.925194
-1.8121811,20.052645
15.080154,-0.18327664
2.394222,-17.055637
0.3618341,17.928036
7.5582476,17.352177
14.216888,7.856324
-4.1755357,6.9220905
15.211649,3.0309749
-4.0415483,4.0374823
-1.7385424,20.242682
14.639209,-6.0168595
-0.79192615,20.506111
15.388569,3.2454789
-8.675369,10.788731
14.044324,8.203667
14.901904,-4.477387
8.102915,19.610296
-3.9089532,-8.025518
-1.2799242,-1.2171429
-0.7142894,20.64019
-3.3818636,-2.171216
9.533111,10.747592
-4.36327,-7.1130877
-1.8986322,-1.495918
-5.612317,16.446255
-3.591659,3.0538692
-1.8009253,20.06502
-2.870142,19.565353
-4.3295712,-7.2307057
-8.02948,12.231939
-4.5869355,-1.8756585
-2.928308,1.8589443
-4.9352026,18.212759
15.014641,-2.0212646
-1.9192258,20.04011
15.287847,3.0055444
-6.8608613,15.222327
16.974009,19.199186
17.786442,21.378525
14.196594,7.8261576
6.8153133,11.257667
-5.6970167,16.321287
-4.082508,7.1231995
10.3916855,11.165476
-4.6047444,-2.0542362
17.927736,20.792397
15.019961,-1.8857242
-4.640472,18.391972
15.01505,-2.152374
-5.04454,18.137363
-9.240563,12.788153
14.015687,8.309794
14.735261,-5.1527767
14.408014,-8.176316
-3.339747,-9.089966
-4.7588887,-5.3399324
7.9777017,22.67229
-4.621556,18.575876
-3.5250535,6.5710406
14.421601,-7.3701615
-4.7599573,18.350212
-8.781319,12.95719
-4.9046597,18.25776
-1.0755063,-1.0787147
7.512355,17.3098
2.6982963,21.684866
2.34153,21.3947
-9.209783,12.723953
-8.29092,11.975748
9.603491,10.645355
-0.9886715,-11.275001
14.506748,-6.7119613
-2.9357536,-9.511031
-2.1659257,1.9733324
-1.5403776,-10.587358
14.884379,-4.2375035
-3.9746234,3.9513104
14.998872,-2.1008296
17.919727,20.794088
2.3667464,-17.136364
-1.19446,1.898768
17.7361,21.458025
-4.072395,7.096749
-6.3997684,13.988487
-4.812589,-5.950373
-1.6371251,1.8658664
-5.185739,17.838121
-3.9878774,6.979202
-4.0542903,-7.8904953
-3.1092055,-9.3123865
-2.3394308,-1.6809095
-7.5413275,13.172843
15.202484,3.5553734
7.979904,22.69006
15.033673,-4.025412
-4.8678174,-2.2614684
14.746283,-4.927467
-3.591792,3.0970342
15.504253,2.6273136
13.990925,8.283048
13.195774,10.066275
13.180709,10.036491
-3.0167513,19.441141
14.938977,-0.8208446
-3.439488,-2.2334664
6.620745,11.433787
-6.204836,14.39153
-1.0245041,-11.548398
-4.854296,-6.0404105
-2.5239754,19.747791
-6.70648,15.365628
-4.1083474,4.081649
-4.7322946,-5.6122065
-3.950764,-1.5381206
13.931752,8.366307
14.798893,-5.566401
7.9337215,22.707626
-1.1028018,1.917393
14.256942,7.4308343
-1.0595973,-1.1199236
8.37351,21.78615
10.340944,11.147202
10.180184,11.178351
13.166037,10.281186
16.982584,19.200294
-7.3696294,13.884985
-4.1663933,4.127123
-4.0276804,-1.6140289
-4.456512,-1.8865323
14.448378,-7.255434
14.690893,-5.2087016
-1.4862026,20.4358
8.002109,19.5089
-4.764908,-5.5225377
-1.5431733,1.5975014
13.070095,9.717609
-5.63371,16.412636
8.887887,11.205377
-7.402915,13.84502
2.3909094,-17.152384
6.7611,11.25721
-4.807006,-6.0954084
-4.107653,4.0756865
15.27105,2.938529
-1.0780828,-1.2511423
17.160646,19.655014
18.015648,20.812544
-2.881827,19.556583
-1.4913334,1.871485
-5.1945925,-2.768655
-3.3056576,-2.0239022
-2.671895,-9.737904
9.658315,10.63536
0.34421834,17.93281
18.04373,20.923754
-1.4826126,20.415215
-4.0346727,6.434971
2.3489354,21.399178
-2.194405,20.079758
15.496448,2.126772
17.929935,20.796463
-3.3492014,19.180838
-5.0230336,18.167961
14.332084,7.302516
14.405885,-8.071512
-4.804587,-5.96929
2.3823292,-17.16617
-4.462893,-1.8845135
-2.1761742,2.0032241
-1.706849,20.168348
-4.7859783,-6.0002375
14.907003,-2.8507755
-4.4131627,-1.8427626
-3.9321718,3.8800836
-4.1053076,4.0716367
-2.2994058,-1.6622926
-2.3264685,-1.6751428
13.205957,10.059647
-5.1702957,17.868599
-0.6402803,20.689842
9.348923,10.95839
-3.9634957,6.9558406
-4.025497,-1.5864542
-1.3991401,-10.755409
1.9269246,-13.814842
-4.3520927,-7.1446
-9.174848,12.709877
-1.146984,-1.1148198
6.807326,11.264323
-1.1835046,-11.073028
14.105052,8.120422
14.991911,-1.86713
7.62064,17.400532
-4.0530186,7.0706334
7.522066,17.32235
-4.8950396,-3.9934916
-7.514789,12.322666
15.0633545,-3.9616504
16.500534,19.198355
15.399077,3.285455
7.96122,22.685837
-4.745565,-5.60379
14.340258,-8.650335
-7.407998,13.845159
15.404873,2.2154608
15.460101,2.168779
15.03514,-4.0172734
14.998865,-0.3559805
14.107204,8.038671
-4.0703597,7.119894
14.4218,-7.4088974
15.106627,-0.13764998
2.3770726,-17.24265
14.955137,-0.6887095
2.371219,-17.269587
-4.784571,-5.9431357
-4.250107,18.234068
7.9642386,22.677534
15.224634,3.4743395
-5.0518026,18.206392
15.086497,-0.15684965
16.535809,19.13064
13.151342,10.303633
14.757069,-4.9947486
-1.4089539,1.4127154
-0.81197983,20.562214
-2.4740179,19.831879
-6.7703505,15.233555
14.998538,-0.47931153
15.450277,2.0645254
-3.2394454,-9.169401
9.020645,11.295923
14.485908,-6.942019
-4.010518,3.9925883
17.732912,21.461313
1.891532,-13.81793
-4.762168,-5.331847
13.9982395,8.247912
14.74028,-5.0323653
7.4997716,23.186352
14.9997225,-4.03805
10.221838,11.202871
-1.3376864,1.4621477
-3.854159,6.6786666
-2.850239,19.57822
7.4909096,23.197653
14.29555,7.330344
14.987379,-2.143362
-3.9801044,6.9503307
15.019245,-0.49722224
-4.0501127,7.0772986
-3.5429142,2.9749236
-4.099137,7.1188784
14.208716,7.957155
-2.119834,2.0046406
-4.827534,-2.2458324
-1.532947,-10.610977
-8.684101,10.78428
-6.9101024,15.056692
0.38914537,17.909231
1.9102461,-13.843237
2.3637738,-17.317968
-8.672461,10.793105
-4.856456,18.268087
15.047307,-0.22766086
-3.9958863,3.9758499
15.395872,2.1472962
-3.8903015,6.7617702
-4.8463926,-2.2316115
-5.010066,18.207123
14.898814,-4.4382215
14.573197,-6.475434
7.91835,19.385324
14.778901,11.527855
17.833702,21.313599
2.3668067,-17.345947
15.419106,2.209257
-1.8197047,-1.4246299
-6.0525784,15.336207
18.049603,20.954887
-2.1803555,1.9364963
2.7319617,21.717112
-8.634329,10.8324795
-8.682578,10.783399
-0.7966937,20.507374
-4.2784777,18.188196
-1.1944734,1.8848116
15.006336,-0.48729533
-4.7844663,-6.133516
9.513372,10.823015
14.386893,-8.700344
15.229088,3.3788748
14.083219,-9.709635
-1.1883901,-11.071975
2.396857,-16.993065
17.009113,19.251377
-5.1912336,17.838972
-1.7222687,-1.4603654
2.3503003,-17.385786
-6.3572273,14.019532
15.355638,3.2123582
-7.4276166,13.813944
-1.8173248,20.062536
-4.107585,4.072868
-1.3722689,1.4207201
-7.5044475,12.328906
14.306342,7.415545
-1.6439248,20.261366
-3.752108,6.631242
7.516943,23.142914
-2.3324165,-1.6693922
-5.183493,-2.8023417
-4.821204,-2.2327983
-3.9285202,3.9329503
-2.311015,-1.6422254
-4.782306,-2.1745603
-4.757282,-5.5542026
-1.1313151,-1.1897987
14.493427,-6.750085
1.5306604,-13.661537
15.319181,3.1111226
-6.0794096,15.289755
-7.4981375,12.379369
-0.9827445,20.624935
14.777803,11.526934
-8.371559,13.698875
6.851583,11.229762
17.202187,19.69912
-5.627362,16.41404
16.458773,19.206545
-6.2479925,14.228883
-3.958165,-8.153717
-0.8473159,20.467854
-1.104073,1.9084266
14.892358,-4.265586
-4.216817,-7.437099
-3.071844,19.394209
1.5620703,-13.691588
15.114181,-3.8111033
14.519407,-6.649545
17.020699,19.246502
-1.6822777,20.199287
14.685634,-6.0087523
-1.4661295,-10.65696
-3.9575467,-8.147548
-5.3503966,16.893778
13.109878,9.81933
-8.612588,10.857356
14.529092,-6.691129
17.721493,21.47671
13.296552,9.869284
-6.049496,15.298643
14.911085,-3.079597
-1.7516595,-1.4550934
7.9677963,22.664007
1.903556,-13.835101
15.334954,3.157302
-0.77067876,20.878405
14.792987,-5.411965
2.7262702,21.713736
-5.6575594,16.38743
7.422738,23.212381
-5.6855836,16.339323
14.746654,11.496191
-9.075017,12.846541
14.88507,-4.422329
14.766575,-4.8277206
-4.7981954,-2.1769578
-7.5466137,13.194749
14.732534,-5.0059466
-4.088724,4.0513225
14.608146,-6.0257845
-3.3106635,-9.11834
-1.8282081,20.023735
-1.464695,-10.647782
2.7078812,21.69443
-5.193898,-2.8017755
-5.197214,-2.8199275
-1.8854469,-1.4629691
-3.8892293,3.885569
7.4794893,17.250343
-0.675271,20.614634
-4.813914,-5.970103
-6.2588997,15.790004
14.658197,-5.382449
-3.8933728,6.880665
-3.3304713,-2.1119452
13.95941,8.246806
-1.6762978,20.190014
-1.098851,-1.1978669
-7.5618854,13.268068
-3.38472,19.153193
14.751137,-4.887425
17.732744,21.467373
-3.3672104,-9.060906
1.5516896,-13.694232
2.3376248,-17.463327
2.3366182,-17.457573
13.179273,10.038278
-6.574387,14.635338
2.3443646,-17.440681
-1.2197888,-1.122535
14.111857,8.02471
-4.799106,-2.2115922
8.346701,21.81563
13.084556,9.694518
-3.3054376,-1.9819393
-4.484443,18.468874
-4.808853,-2.2252142
-2.2843773,19.969597
